rank,trigram,count,share,hand_pattern,finger_pattern,row_pattern,row_changes,same_finger_transition_count,same_finger_travel_total,repeated_key_transition_count,separated_finger_reuse,same_finger_reversal,three_finger_same_hand_shape,alternating_hands,home_reach_sum,home_reach_max,tags,top_words
4049,nvy,7174633,3.419551333388883e-06,RLR,R-index → L-index → R-index,2 → 2 → 0,1,0,0.0,0,True,False,,True,3.8368,1.6008,"separated_finger_reuse,alternating_hands,one_row_change","envy, envying"
4050,kau,7165195,3.4150530230941927e-06,RLR,R-middle → L-pinky → R-index,1 → 1 → 0,1,0,0.0,0,False,False,,True,1.0308,1.0308,"alternating_hands,one_row_change","kaufman, kaufmann, kautsky, kauffman, kauai, kautilya, kaunda, kaul, kaur, kaum"
4051,eyl,7158042,3.4116437824141846e-06,LRR,L-middle → R-index → R-ring,0 → 0 → 1,1,0,0.0,0,False,False,,False,2.6316,1.6008,one_row_change,"ceylon, disneyland, moneylenders, weyl, leyland, moneylender, ceylonese, beyle, seyler, moneylending"
4052,sgi,7153191,3.409331713836144e-06,LLR,L-ring → L-index → R-middle,1 → 1 → 0,1,0,0.0,0,False,False,,False,2.0308,1.0308,one_row_change,"thanksgiving, misgivings, misgiving, almsgiving, thanksgivings, sgi"
4053,xle,7135526,3.4009122763117e-06,LRL,L-ring → R-ring → L-middle,2 → 1 → 0,2,0,0.0,0,False,False,,True,2.1488,1.118,"alternating_hands,two_row_changes","huxley, axle, axles, oxley, wexler, sexless, drexler, transaxle"
4054,tbe,7133516,3.3999542763442996e-06,LLL,L-index → L-index → L-middle,0 → 2 → 0,2,1,2.136,0,False,False,,False,4.0836,1.8028,"same_finger_x1,two_row_changes","tbe, heartbeat, hotbed, tbey, heartbeats, flatbed, tbem, mtbe, hotbeds, tbeir"
4055,ldn,7127724,3.3971937112641083e-06,RLR,R-ring → L-middle → R-index,1 → 1 → 2,1,0,0.0,0,False,False,,True,1.118,1.118,"alternating_hands,one_row_change","boldness, coldness, wildness, mildness, baldness, gouldner, couldn, wouldn, fieldnotes"
4056,yeb,7124226,3.395526505350692e-06,RLL,R-index → L-middle → L-index,0 → 0 → 2,1,0,0.0,0,False,False,,False,4.4343,1.8028,one_row_change,"eyebrows, eyebrow, eyeball, eyeballs"
4057,lnu,7120655,3.393824506403633e-06,RRR,R-ring → R-index → R-index,1 → 2 → 0,2,1,2.0156,0,False,False,,False,2.1488,1.118,"same_finger_x1,two_row_changes","walnut, malnutrition, walnuts, alnus, hazelnut, hazelnuts"
4058,yok,7113076,3.3902122269245634e-06,RRR,R-index → R-ring → R-middle,0 → 0 → 1,1,0,0.0,0,False,False,redirect,False,2.6316,1.6008,"redirect,one_row_change","yoke, yokohama, holyoke, yoked, yoko, yokes, yokoyama, kyokai, yoking"
4059,nsd,7110325,3.3889010538348524e-06,RLL,R-index → L-ring → L-middle,2 → 1 → 1,1,0,0.0,0,False,False,,False,1.118,1.118,one_row_change,"transducer, transduction, transducers, lansdowne, lonsdale, nsdap, transdermal, hinsdale, lansdale, transduced"
4060,kef,7089654,3.3790489059114003e-06,RLL,R-middle → L-middle → L-index,1 → 0 → 1,2,0,0.0,0,False,False,,False,1.0308,1.0308,two_row_changes,"rockefeller, wakefield, wakefulness, wakeful, kefauver, skeffington, rockefellers, lakefront"
4061,owy,7072219,3.3707390902737732e-06,RLR,R-ring → L-ring → R-index,0 → 0 → 0,0,0,0.0,0,False,False,,True,3.6623,1.6008,"alternating_hands,no_row_change","shadowy, snowy, showy, powys, bowyer, billowy, willowy, lowy"
4062,eij,7063529,3.3665972894196878e-06,LRR,L-middle → R-middle → R-index,0 → 0 → 1,1,0,0.0,0,False,False,,False,2.0616,1.0308,one_row_change,"beijing, meiji, seiji, meijer"
4063,yca,7063445,3.3665572536001545e-06,RLL,R-index → L-middle → L-pinky,0 → 2 → 1,2,0,0.0,0,False,False,,False,2.7188,1.6008,two_row_changes,"tachycardia, sycamore, bradycardia, polycarp, daycare, flycatcher, polycarbonate, proteoglycans, hypoglycaemia, proteoglycan"
4064,piv,7053771,3.361946461717252e-06,RRL,R-pinky → R-middle → L-index,0 → 0 → 2,1,0,0.0,0,False,False,,False,3.1796,1.118,one_row_change,"pivot, pivotal, pivoted, spivak, pivots, pivoting, bupivacaine, pivottable, piven, spivey"
4065,eif,7045587,3.358045829014164e-06,LRL,L-middle → R-middle → L-index,0 → 0 → 1,1,0,0.0,0,False,False,,True,2.0616,1.0308,"alternating_hands,one_row_change","cuneiform, pfeiffer, heifer, deified, heifers, eiffel, deification, reification, leif, reified"
4066,wds,7039918,3.355343887812575e-06,LLL,L-ring → L-middle → L-ring,0 → 1 → 1,1,0,0.0,0,True,False,,False,1.0308,1.0308,"separated_finger_reuse,one_row_change","crowds, wds"
4067,apm,7028892,3.3500887098819484e-06,LRR,L-pinky → R-pinky → R-index,1 → 0 → 2,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,"chapman, entrapment, capm, apm"
4068,laf,7026243,3.348826151715956e-06,RLL,R-ring → L-pinky → L-index,1 → 1 → 1,0,0,0.0,0,False,False,,False,0.0,0.0,no_row_change,"lafayette, olaf, khilafat, lafitte, lafollette, lafontaine, lafcadio, delafield, laforgue, lafarge"
4069,erz,7010565,3.341353751970231e-06,LLL,L-middle → L-index → L-pinky,0 → 0 → 2,1,0,0.0,0,False,False,redirect,False,3.1796,1.118,"redirect,one_row_change","herzog, herzegovina, herzl, herzen, herz, scherzo, herzberg, jerzy, berzelius, overzealous"
4070,uqu,7004447,3.338437809780899e-06,RLR,R-index → L-pinky → R-index,0 → 0 → 0,0,0,0.0,0,True,False,,True,3.0923,1.0308,"separated_finger_reuse,alternating_hands,no_row_change","albuquerque, bouquet, dubuque, bouquets, duquesne, chautauqua, fouquet, duque, fauquier, auquel"
4071,tfa,6968092,3.3211104024103266e-06,LLL,L-index → L-index → L-pinky,0 → 1 → 1,1,1,1.25,0,False,False,,False,1.25,1.25,"same_finger_x1,one_row_change","pitfalls, nightfall, shortfall, pitfall, shortfalls, crestfallen, outfall, footfalls, footfall, postfach"
4072,jut,6963724,3.3190285397946022e-06,RRL,R-index → R-index → L-index,1 → 0 → 0,1,1,1.0308,0,False,False,,False,2.2808,1.25,"same_finger_x1,one_row_change","adjutant, jute, jutting, jutland, coadjutor, jutted, jut, coadjutors, juts, jutes"
4073,iee,6963165,3.318762110947947e-06,RLL,R-middle → L-middle → L-middle,0 → 0 → 0,0,0,0.0,1,False,False,,False,3.0923,1.0308,"repeat_key_x1,no_row_change","ieee, iee"
4074,coy,6962454,3.3184232363326128e-06,LRR,L-middle → R-ring → R-index,2 → 0 → 0,1,0,0.0,0,False,False,,False,3.7496,1.6008,one_row_change,"coyote, mccoy, coy, coyotes, decoy, decoys, coyle, coyne, coyly, gascoyne"
4075,cya,6948847,3.31193791018514e-06,LRL,L-middle → R-index → L-pinky,2 → 0 → 1,2,0,0.0,0,False,False,,True,2.7188,1.6008,"alternating_hands,two_row_changes","cyanide, cyanosis, cyanobacteria, thiocyanate, cyan, ferrocyanide, hydrocyanic, cyanotic, cyanogen, ferricyanide"
4076,oko,6946437,3.3107892634580575e-06,RRR,R-ring → R-middle → R-ring,0 → 1 → 0,2,0,0.0,0,True,False,,False,2.0616,1.0308,"separated_finger_reuse,two_row_changes","lookout, yokohama, nabokov, prokofiev, yoko, sokoto, koko, sokolov, lookouts, stokowski"
4077,khe,6943064,3.3091816346570414e-06,RRL,R-middle → R-index → L-middle,1 → 1 → 0,1,0,0.0,0,False,False,,False,2.0308,1.0308,one_row_change,"durkheim, lockheed, mukherjee, bulkhead, khedive, horkheimer, bulkheads, blockhead, bankhead, blackheath"
4078,ydi,6941457,3.30841571130002e-06,RLR,R-index → L-middle → R-middle,0 → 1 → 0,2,0,0.0,0,False,False,,True,2.6316,1.6008,"alternating_hands,two_row_changes","lydia, thucydides, chlamydia, eurydice, leydig, lydian, chlamydial, tydings, polydipsia, lydians"
4079,mss,6937265,3.3064177332585556e-06,RLL,R-index → L-ring → L-ring,2 → 1 → 1,1,0,0.0,1,False,False,,False,1.118,1.118,"repeat_key_x1,one_row_change","mss, bremsstrahlung, dbmss"
4080,ewd,6928861,3.3024122448376426e-06,LLL,L-middle → L-ring → L-middle,0 → 0 → 1,1,0,0.0,0,True,False,,False,2.0616,1.0308,"separated_finger_reuse,one_row_change","shrewd, shrewdly, shrewdness, lewd, screwdriver, lewdness, shrewdest, screwdrivers"
4081,swu,6920155,3.29826281811317e-06,LLR,L-ring → L-ring → R-index,1 → 0 → 0,1,1,1.0308,0,False,False,,False,2.0616,1.0308,"same_finger_x1,one_row_change","swung, swum"
4082,tzs,6918405,3.2974287385395624e-06,LLL,L-index → L-pinky → L-ring,0 → 2 → 1,2,0,0.0,0,False,False,redirect,False,2.368,1.25,"redirect,two_row_changes","nietzsche, nietzschean, fitzsimmons, delitzsch, fitzsimons, fritzsche"
4083,kev,6916226,3.2963901903161962e-06,RLL,R-middle → L-middle → L-index,1 → 0 → 2,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,"kevin, kev, breakeven, kevlar, lakeview, kevorkian"
4084,ahn,6912415,3.2945738033133286e-06,LRR,L-pinky → R-index → R-index,1 → 1 → 2,1,1,1.118,0,False,False,,False,2.118,1.118,"same_finger_x1,one_row_change","kahn, hahn, rahner, jahn, hahnemann, zahn, kahneman, cahn, ahn, bahn"
4085,eee,6911166,3.293978508806222e-06,LLL,L-middle → L-middle → L-middle,0 → 0 → 0,0,0,0.0,2,False,False,,False,3.0923,1.0308,"repeat_key_x2,no_row_change","ieee, eee"
4086,gei,6899960,3.288637539833739e-06,LLR,L-index → L-middle → R-middle,1 → 0 → 0,1,0,0.0,0,False,False,,False,3.0616,1.0308,one_row_change,"ageing, sergei, geiger, geist, geisha, zeitgeist, ageism, geigy, geis, geikie"
4087,ckt,6888628,3.283236517131956e-06,LRL,L-middle → R-middle → L-index,2 → 1 → 0,2,0,0.0,0,False,False,,True,2.368,1.25,"alternating_hands,two_row_changes","cocktail, stockton, cocktails, quicktime, necktie, monckton, backtracking, backtrack, neckties, brockton"
4088,lyl,6873489,3.2760210138949017e-06,RRR,R-ring → R-index → R-ring,1 → 0 → 1,2,0,0.0,0,True,False,,False,1.6008,1.6008,"separated_finger_reuse,two_row_changes","carlyle, lyle, slyly, lyly, allyl, polyline, adenylyl, flyleaf, allylic"
4089,chd,6868032,3.2734201154759437e-06,LRL,L-middle → R-index → L-middle,2 → 1 → 1,1,0,0.0,0,True,False,,True,2.118,1.118,"separated_finger_reuse,alternating_hands,one_row_change","archdeacon, archduke, chd, watchdog, touchdown, archdiocese, rochdale, archduchess, archdeaconry, watchdogs"
4090,tbu,6867385,3.2731117443421584e-06,LLR,L-index → L-index → R-index,0 → 2 → 0,2,1,2.136,0,False,False,,False,4.0836,1.8028,"same_finger_x1,two_row_changes","outburst, outbursts, politburo, outbuildings, heartburn, westbury, wartburg, flatbush, lightbulb, politbureau"
4091,ruz,6845119,3.2624993924644756e-06,LRL,L-index → R-index → L-pinky,0 → 0 → 2,1,0,0.0,0,False,False,,True,3.1796,1.118,"alternating_hands,one_row_change","cruz, veracruz, druze, abruzzi, peruzzi, cruzi, jaruzelski, firuz, druzes, cruzan"
4092,anj,6843044,3.2615104123986265e-06,LRR,L-pinky → R-index → R-index,1 → 2 → 1,2,1,1.118,0,False,False,,False,1.118,1.118,"same_finger_x1,two_row_changes","anjou, banjo, nanjing, ranjit, panjab, tianjin, tanjore, kilimanjaro, patanjali, kanji"
4093,abc,6839108,3.2596344482833585e-06,LLL,L-pinky → L-index → L-middle,1 → 2 → 2,1,0,0.0,0,False,False,redirect,False,2.9208,1.8028,"redirect,one_row_change","abc, babcock, abcd, abcs, abcde"
4094,kwe,6838601,3.259392803515462e-06,RLL,R-middle → L-ring → L-middle,1 → 0 → 0,1,0,0.0,0,False,False,,False,2.0616,1.0308,one_row_change,"blackwell, rockwell, stockwell, workweek, milkweed, kwei, inkwell, kweichow, starkweather, chickweed"
4095,cyr,6827085,3.253904083304225e-06,LRL,L-middle → R-index → L-index,2 → 0 → 0,1,0,0.0,0,False,False,,True,3.7496,1.6008,"alternating_hands,one_row_change","cyrus, cyril, cyr, cyrene, cyrenaica, cyrano, cyrillic, corcyra, ancyra"
4096,evu,6826632,3.2536881758488857e-06,LLR,L-middle → L-index → R-index,0 → 2 → 0,2,0,0.0,0,False,False,,False,3.1796,1.118,two_row_changes,"revue, revulsion, bellevue, nevus, revues, levu, levulose, naevus"
4097,ymi,6822643,3.2517869510379595e-06,RRR,R-index → R-index → R-middle,0 → 2 → 0,2,1,2.6575,0,False,False,,False,3.7496,1.6008,"same_finger_x1,two_row_changes","anonymity, rhyming, thymidine, epididymis, thymic, endymion, thymine, enzymic, stymied, symington"
4098,auv,6802638,3.2422522299693776e-06,LRL,L-pinky → R-index → L-index,1 → 0 → 2,2,0,0.0,0,False,False,,True,2.1488,1.118,"alternating_hands,two_row_changes","beauvoir, mauve, chauvinism, auvergne, beauvais, nauvoo, sauvignon, kefauver, chauvinistic, sauvage"
4099,iur,6795011,3.2386170728791464e-06,RRL,R-middle → R-index → L-index,0 → 0 → 0,0,0,0.0,0,False,False,,False,3.0923,1.0308,no_row_change,"diurnal, diuretics, diuretic, diuresis, antidiuretic, demiurge, natriuretic, iuris, bacteriuria, iure"
4100,zsc,6787617,3.2350929675264295e-06,LLL,L-pinky → L-ring → L-middle,2 → 1 → 2,2,0,0.0,0,False,False,inward_roll,False,2.2361,1.118,"inward_roll,two_row_changes","nietzsche, nietzschean, schwarzschild, delitzsch, fritzsche"
4101,osw,6785825,3.2342388700430556e-06,RLL,R-ring → L-ring → L-ring,0 → 1 → 0,2,1,1.0308,0,False,False,,False,2.0616,1.0308,"same_finger_x1,two_row_changes","oswald, boswell, oswego, bosworth, roswell, goswami"
4102,pug,6781429,3.2321436621541534e-06,RRL,R-pinky → R-index → L-index,0 → 0 → 1,1,0,0.0,0,False,False,,False,3.0616,1.0308,one_row_change,"repugnant, repugnance, puget, pugh, pug, impugned, pugnacious, pugin, impugn, pugnacity"
4103,ceb,6766936,3.2252360534339852e-06,LLL,L-middle → L-middle → L-index,2 → 0 → 2,2,1,2.136,0,False,False,,False,3.9516,1.8028,"same_finger_x1,two_row_changes","placebo, iceberg, sourcebook, icebergs, cebu, icebox, placebos, spacebar, ceb, icebreaker"
4104,llp,6763392,3.223546923143205e-06,RRR,R-ring → R-ring → R-pinky,1 → 1 → 0,1,0,0.0,1,False,False,,False,1.0308,1.0308,"repeat_key_x1,one_row_change","smallpox, wallpaper, allport, willpower, llp, ballpark, ballpoint, grillparzer, ballplayers, ballplayer"
4105,aup,6751501,3.217879471594767e-06,LRR,L-pinky → R-index → R-pinky,1 → 0 → 0,1,0,0.0,0,False,False,,False,2.0616,1.0308,one_row_change,"dauphin, pauper, paupers, pauperism, hauptmann, maupassant, haupt, dauphine, draupadi, maupertuis"
4106,nsb,6746273,3.215387718445727e-06,RLL,R-index → L-ring → L-index,2 → 1 → 2,2,0,0.0,0,False,False,,False,2.9208,1.8028,two_row_changes,"ginsberg, greensboro, gainsborough, ginsburg, innsbruck, regensburg, transboundary, sainsbury, queensberry, insbesondere"
4107,puf,6733579,3.2093375435272275e-06,RRL,R-pinky → R-index → L-index,0 → 0 → 1,1,0,0.0,0,False,False,,False,2.0616,1.0308,one_row_change,"puff, puffed, puffing, puffs, puffy, puffin, pufendorf, puffer, puf, puffins"
4108,auk,6726884,3.2061465933870547e-06,LRR,L-pinky → R-index → R-middle,1 → 0 → 1,2,0,0.0,0,False,False,,False,1.0308,1.0308,two_row_changes,"milwaukee, nauk, nauka, auk, sauk, montauk, waukesha"
4109,rck,6720601,3.203152009409354e-06,LLR,L-index → L-middle → R-middle,0 → 2 → 1,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,"bismarck, merck, lamarck, burckhardt, westermarck, lamarckian, marck, dirck, bismarckian"
4110,fta,6715690,3.2008113438173615e-06,LLL,L-index → L-index → L-pinky,1 → 0 → 1,2,1,1.25,0,False,False,,False,1.25,1.25,"same_finger_x1,two_row_changes","chieftain, nafta, chieftains, fta, efta, chieftainship, chieftaincy, tosefta, afta, ftaa"
4111,esn,6687566,3.1874069701441394e-06,LLR,L-middle → L-ring → R-index,0 → 1 → 2,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,"rattlesnake, fresno, demesne, fresnel, duquesne, resnick, rattlesnakes, duchesne, chesnut, doesn"
4112,syp,6684151,3.185779323433357e-06,LRR,L-ring → R-index → R-pinky,1 → 0 → 0,1,0,0.0,0,False,False,,False,2.6316,1.6008,one_row_change,"syphilis, syphilitic, sisyphus, syphon, neurosyphilis, syph, gossypium"
4113,nub,6683022,3.1852412229541553e-06,RRL,R-index → R-index → L-index,2 → 0 → 2,2,1,2.0156,0,False,False,,False,3.9516,1.8028,"same_finger_x1,two_row_changes","danube, nubia, nubian, snub, danubian, snubbed, nub, anubis, manubrium, nubians"
4114,anp,6682726,3.1851001443519908e-06,LRR,L-pinky → R-index → R-pinky,1 → 2 → 0,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,"manpower, kanpur, anp"
4115,odh,6673034,3.1804807733649025e-06,RLR,R-ring → L-middle → R-index,0 → 1 → 1,1,0,0.0,0,False,False,,True,2.0308,1.0308,"alternating_hands,one_row_change","godhead, bodhisattva, woodhouse, bodhisattvas, ayodhya, jodhpur, bodhi, woodhull, bloodhounds, bloodhound"
4116,iha,6670573,3.179307819175961e-06,RRL,R-middle → R-index → L-pinky,0 → 1 → 1,1,0,0.0,0,False,False,,False,2.0308,1.0308,one_row_change,"bihar, jihad, moynihan, sihanouk, vihara, bihari, csikszentmihalyi, ishihara, ihat, mihaly"
4117,alz,6660429,3.1744730173504325e-06,LRL,L-pinky → R-ring → L-pinky,1 → 1 → 2,1,0,0.0,0,True,False,,True,1.118,1.118,"separated_finger_reuse,alternating_hands,one_row_change","alzheimer, balzac, salzburg, walzer, salzman, dalziel, walz, dalzell, pfalz"
4118,jee,6654279,3.171541823420326e-06,RLL,R-index → L-middle → L-middle,1 → 0 → 0,1,0,0.0,1,False,False,,False,2.0616,1.0308,"repeat_key_x1,one_row_change","jeep, mukherjee, chatterjee, banerjee, jeered, jeeps, darjeeling, jeering, jeers, jeer"
4119,wco,6651387,3.170163447347827e-06,LLR,L-ring → L-middle → R-ring,0 → 2 → 0,2,0,0.0,0,False,False,,False,3.1796,1.118,two_row_changes,"newcomers, newcomer, newcomb, newco, newcomen, newcombe, newcome, lowcost"
4120,lbr,6646103,3.1676450036524316e-06,RLL,R-ring → L-index → L-index,1 → 2 → 0,2,1,2.6575,0,False,False,,False,2.8336,1.8028,"same_finger_x1,two_row_changes","albrecht, galbraith, albright, fulbright, holbrook, ulbricht, elbridge, mandelbrot, gilbreth, heilbroner"
4121,cst,6644934,3.1670878384972616e-06,LLL,L-middle → L-ring → L-index,2 → 1 → 0,2,0,0.0,0,False,False,redirect,False,2.368,1.25,"redirect,two_row_changes","ecstasy, ecstatic, ecstasies, cst, ecstatically, ecstacy"
4122,omw,6622764,3.156521241841902e-06,RRL,R-ring → R-index → L-ring,0 → 2 → 0,2,0,0.0,0,False,False,,False,3.1796,1.118,two_row_changes,"cromwell, cromwellian, bromwich"
4123,pgr,6618166,3.1543297573393606e-06,RLL,R-pinky → L-index → L-index,0 → 1 → 0,2,1,1.6008,0,False,False,,False,3.0616,1.0308,"same_finger_x1,two_row_changes","upgrade, upgrading, upgraded, campground, upgrades, campgrounds"
4124,aet,6603804,3.1474845854329887e-06,LLL,L-pinky → L-middle → L-index,1 → 0 → 0,1,0,0.0,0,False,False,inward_roll,False,2.2808,1.25,"inward_roll,one_row_change","aetiology, praetor, praetorian, maeterlinck, aether, aetna, aet, phaeton, gaetano, theaetetus"
4125,aec,6592951,3.1423118622259244e-06,LLL,L-pinky → L-middle → L-middle,1 → 0 → 2,2,1,2.136,0,False,False,,False,2.1488,1.118,"same_finger_x1,two_row_changes","faeces, aec, haec, graeco, faecal, haeckel, caecum, praecox, gynaecology, maecenas"
4126,aiz,6588199,3.1400469787209055e-06,LRL,L-pinky → R-middle → L-pinky,1 → 0 → 2,2,0,0.0,0,True,False,,True,2.1488,1.118,"separated_finger_reuse,alternating_hands,two_row_changes","maize, baize, kaizen, judaizing, judaizers, faiz"
4127,ibm,6585985,3.138991748906067e-06,RLR,R-middle → L-index → R-index,0 → 2 → 2,1,0,0.0,0,False,False,,True,3.9516,1.8028,"alternating_hands,one_row_change",ibm
4128,dob,6582985,3.1375618982084543e-06,LRL,L-middle → R-ring → L-index,1 → 0 → 2,2,0,0.0,0,False,False,,True,2.8336,1.8028,"alternating_hands,two_row_changes","adobe, dobson, cordoba, dobbs, dobbin, dobie, dobzhansky, dobutamine, dobell, dob"
4129,akt,6580578,3.1364146813320695e-06,LRL,L-pinky → R-middle → L-index,1 → 1 → 0,1,0,0.0,0,False,False,,True,1.25,1.25,"alternating_hands,one_row_change","breakthrough, bhakti, breakthroughs, sakti, shakti, akt, charakter, akten, reaktion, bhakta"
